Semester,Academic Year,Location,Course Number (Section),Course Name,Course Description,Department,School,Credits,Status
Intersession 2023,,['Homewood Campus'],33,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],34,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],35,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],36,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],37,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],38,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],01,Neuroscience DUS Approved Research,"This course is reserved for students involved in research projects that may not be covered by the typical neuroscience research course options. Students must consult with the Director of Undergraduate Studies, Dr. Trageser prior to registration.",['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Online'],33,B'More: City Schools on the Frontlines of Democracy,"Learn about the history of Baltimore City Schools and how it has been a trailblazer for change in the United States education system. Students will first learn about the importance of public schools and the resiliency of Baltimore City Public School system, and walk away with a vast understanding of how voter voice and organization can have a monumental impact on public policy that can last generations.  This course is open to freshmen only.","['AS History', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],13,History at the Movies: The Digital Age,"What will the digital future look like? As academics, engineers, and commentators grappled with this question in the face of new communications technologies in the globalizing world of the 1980s and onward, artists, too, interpreted the future through forms like film. Indeed, film became a forum for imagining digital futures good and bad, utopian and dystopian. More often than not, film about the digital age, and its future, dwelled in ambiguity. In this course, we examine films from the 1980s through the 2010s as historical artifacts in which hopes and fears about the digital future are embedded. We turn to cult classics like “War Games” (1983) and “The Matrix” (1999), satires like “Office Space” (1999), and more recent films like “The Social Network” (2010) and “Her” (2013), to sharpen our engagement with the visions of the digital future — and myths about its past — that circulate in American popular culture. Students should expect to engage with light (~50 pp.) readings assigned for each film, and to write a historically informed film analysis at the conclusion of the course.","['AS History', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2023,,['Online'],22,From Caesar to Cybersecurity: Cryptography Through the Ages,"Cryptography Through the Ages introduces students to the exciting practice of making and breaking secret codes. Students will begin with simple Caesar Ciphers, learning to encrypt and decrypt messages, as well as the history behind the cipher. They will move through history and more advanced mathematical concepts to learn substitution ciphers, Vigenère ciphers, and multiplicative and affine ciphers. Students will need to put all of their newly acquired knowledge to the test by finishing with public key cryptography and the modern-day RSA cryptosystem.","['AS Mathematics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2023,,['Homewood Campus'],01,Ind Stdy-Hist Of Science,,"['AS History of Science, Medicine, and Technology']",Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],13,Law & Medicine: Where's the Patient?,"This course will explore the philosophical, ethical, and societal underpinnings of how the law has developed around issues of medicine such as consent, negligence (malpractice), 
public health, end-of-life decision making, and regulation.  The first class session will include a brief introduction to the American legal system.  Other class sessions will be 
interactive discussions centered on short readings from legal cases, journalism, essays, and other sources.  This course is suitable for students from any major or year.","['AS Medicine, Science and the Humanities', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],13,"Stories of People, Science, and Medicine","All scientific and medical advances start with personal stories. It is the people and their problems that inspire scientists and physicians to seek new knowledge that translates into scientific advances that may improve health. These stories also highlight important issues of humanity affecting individual relationships, social policy, public policy, and bioethics. This intersession course utilizes a contemporary book to stimulate discussions of science, medicine, and humanism. This year we will be using Walter Isaacson’s “The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race” as the book to orient our discussions. Please plan on reading it prior to the start of the course.","['AS Medicine, Science and the Humanities', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],01,"Medicine, Science & the Humanities Independent Research",This class is for the MSH majors completing their research project. Instructor approval required.,"['AS Medicine, Science and the Humanities']",Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],31,Introduction to Modern Astronomical Telescopes,"Telescopes are an efficient tool for uncovering mysteries of the Universe. This survey course will introduce students to various astronomical telescopes currently operating worldwide. How do telescopes work, and what do we see? Why are some telescopes built in ground-based observatories and others launched on satellites? Students will explore these and other questions to gain a breadth of knowledge about modern astronomical telescopes. This course is intended for anyone interested; minimal physics background needed!","['AS Physics & Astronomy', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],22,A Crash Course in Einstein’s Theory of Special Relativity,"In this course you’ll learn how Einstein’s theory of special relativity leads to strange physical
predictions such as time dilation and length contraction. The intended audience will be anyone
interested in the subject, including students with minimal mathematical background and those
in the humanities and social sciences. Our focus will be on learning to talk about and reason
with the underlying concepts. We’ll ground our discussion in the historical origin and impact of
special relativity.","['AS Physics & Astronomy', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],13,MCMC: A Lever to Move the World of Data,"MCMC (Markov-chain Monte Carlo) is a simple, yet powerful algorithm with applications ranging from a straight-line fit to fitting theory to data from afew- billion-dollar observational facilities. This course represents a series of introductory material seminars paired with hands-on coding tutorials. Necessary programming packages and techniques will be introduced during the course, although a basic programming knowledge is recommended as a prerequisite.","['AS Physics & Astronomy', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],22,Raman Scattering Spectroscopy for Characterization of Materials,"The course is aimed on undergraduate students in Physics, Chemistry, Biology, and Material Science and Engineering.
The course will give an introduction to   Raman scattering vibrational spectroscopy, instrumentation, and vibrational spectroscopy analysis for characterization of materials. For practical work participants will be divided in small groups to  perform Raman scattering measurements on various samples, will learn to do basic analysis of the data, and will discuss their results in the final mini-presentation.","['AS Physics & Astronomy', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],13,Seminar in Financial Literacy,"The Seminar in Financial Literacy is a two-week seminar designed to introduce Hopkins undergraduates to the financial services industry. The goal is to provide an introduction to a variety of topics in finance, with a practical focus on exposing the students to employment options in the industry. The Seminar will consist of two weeks of lectures, delivered by distinguished Hopkins alumni, and additional programs offered during the course designed to introduce students to Wall Street employers.
https://jhu.joinhandshake.com/jobs/5364855/share_preview 

By the end of the seminar, students should have developed an understanding of the structure and jargon of the financial services industry. Hence, they should be poised to profit from employer sessions and networking events offered during and following the course. Class size limit is 30. Students who are selected will be required to attend a preparation meeting with the Life Design Lab in early December.","['AS Economics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],01,Independent Study,"Students design their own course plan in consultation with, and approval of, the instructor.",['AS Economics'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Online'],22,"The Course You Need Right Now: Stories, Service, and Resilient Roots","This course will apply strengths-based practices in reflection, positive psychology, and life design to empower students to cultivate professional and personal resilience. Through “profiles in resilience” from alumni, employers, and campus community partners, students will build
individual toolkits and networks to translate past and current challenges into life-long passion and mission-driven purpose.","['AS International Studies', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],31,Spotlight on Archives - Research Tools and Careers for Students of International Studies,"In this course, students will learn how to conduct archival research, about the many archival resources on campus and in the region, and about careers as research librarians and archivists. The class will be based at Homewood and will involve site visits to research institutions and archives in the Baltimore-DC area. Lunch each day will be provided.","['AS East Asian Studies', 'AS International Studies']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],01,Internship- International Studies,For students undertaking internships that focus on international fields or topics. Students wishing to enroll in this course must consult with the International Studies Program before submitting an Independent Study Request in SIS.,['AS International Studies'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],01,Independent Study,Approval Required,['AS Islamic Studies'],Krieger School of Arts and Sciences,3.00,
Intersession 2023,,['Homewood Campus'],33,B'More: Baltimore Votes,"Healthy democracies require that all voters have equal opportunity to cast their ballot. This course will analyze the realities of the Baltimore City voting experience from the city's establishment through the present day. We will analyze Baltimore demographic and voting data to better understand how the systems of voting, organizing and coalition building have affected the voting populace and outcomes of the Charm City. We will conclude the course with an analysis of student voting both in Baltimore City and across the U.S. and provide concrete next steps as student voters both in Baltimore and beyond. This course is open to freshmen only.","['AS Agora Institute', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],22,Data-Driven Decision Making: How Algorithms Change Our World,"Governments turn to algorithms to allocate welfare and housing. Social media companies rely on algorithms to show users content. What are the impacts of this increasing reliance on algorithmic decision-making? This Intersession course is about the political and social implications of algorithms, where students will unpack the key dilemmas confronting government, industry, and civil society using cutting-edge case studies. Students will then propose potential regulatory, policy, and technological solutions to such problems. Invited speakers will include thought leaders from both industry and academia.","['AS Agora Institute', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Online'],11,Democracy in America: Critiquing Democratic Theory & Practice through Alexis de Tocqueville,"This intersession course is designed to introduce students to the political ideas of Alexis de Tocqueville as derived from his observations of the United States. The readings focus on the themes of equality vs. freedom, individualism and self-interest, democracy vs. aristocracy, and the freedom of press, association, and religion. The first two sessions present potential dangers of democracy, and the final two sessions attempt to address the perceived problems. The overarching goal is to diagnose whether Tocqueville’s insights about democracy in America are universally applicable to all democracies and whether we have the political tools to address our democracy today.","['AS Agora Institute', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],21,Frontlines of Freedom,"From claims of stolen elections to outlandish conspiracies and mob violence, democracies around the world are facing unfamiliar challenges they are ill-equipped to address. But for billions of people living under unfree governments, these developments are nothing new. Frontlines of Freedom surveys the global struggle for human rights and democracy, leveraging the expertise of foreign dissidents who have spent decades fighting against the trends that we in democratic countries are just coming to understand. Evan Mawarire, Zimbabwean pastor and leader of the #ThisFlag movement, is the instructor. Throughout the course, dissidents from countries such as Iran, Russia, and China will feature as guest lecturers. Students will discuss how oppressive regimes maintain their power by suppressing civic engagement and the role of the United States and other democracies in countering authoritarianism at home and abroad.","['AS Agora Institute', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],12,The Nature of Memory,"Memory is a core component of human cognition and we use it in every aspect of our daily lives. However, what are its properties and how do we interact with different types of memories? Is remembering a biking trip last summer the same as knowing how to ride a bike? This intersession course aims to provide a brief interdisciplinary overview of the nature of memory and recent approaches to study it in psychology, neuroscience, and cognitive science. We will survey popular science coverage of memory research to discuss memory formation, storage, and retrieval and their implication in pathology and sense of self.","['AS Psychological & Brain Sciences', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Online'],13,Methods in Laboratory Research,"Electrophysiology (EEG) is a method used throughout psychology and neuroscience research to study neural and cognitive processes at the millisecond-level. As EEG has gained popularity in neural research, the importance of educating standardized best-practices has become paramount. Even if data is recorded cleanly, improper EEG pre-processing at one of many steps can result in distortion of data, changing subsequent interpretations. This course will train students how to pre-process EEG data, focusing on the benefits, limitations, and cautions at each step of pre-processing. Students will learn to use the EEGLAB and ERPLAB toolboxes on MATLAB for pre-processing and plotting. All software is free for Johns Hopkins students. Familiarity with EEG recommended.","['AS Psychological & Brain Sciences', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],22,Cognitive Neuroscience of Unconstrained Thinking,"Scientific studies on human cognition have traditionally focused on individuals’ ability to perform optimally in a constrained task setting. However, in real life, free-flowing spontaneous thoughts unlimited in their contents often occupy our minds. This course provides an overview of various unconstrained human cognitions, such as mental time travel, mind wandering, and dreaming. We will explore the behavioral phenomena and neural correlates of unconstrained thoughts through lectures, readings, and discussions.","['AS Psychological & Brain Sciences', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],02,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],03,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],04,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],05,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],07,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],08,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],11,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],13,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],14,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],16,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],17,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],18,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],19,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],20,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],21,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],22,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],23,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],24,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],25,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],26,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],27,Psychological Research,The student chooses a research problem with the advice and approval of a faculty member. S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],02,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],03,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],04,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],05,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],07,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],08,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],11,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],13,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],14,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],16,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],17,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],18,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],19,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],20,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],21,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],22,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],23,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],24,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],25,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],26,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],27,Psychology Internship,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],02,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],03,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],04,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],05,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],07,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],08,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],11,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],13,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],14,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],16,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],17,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],18,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],19,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],20,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],21,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],22,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],23,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],24,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],25,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],26,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],27,Independent Study in Psychology,S/U grading only.,['AS Psychological & Brain Sciences'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2023,,['Homewood Campus'],13,Nordic Cinema and the Environment,"An introduction to Nordic Cinema through an ecocritical lens. Through discussing selected films ranging from classic art cinema and independent film to mainstream science fiction and disaster films, we will investigate the cinematic representation of natural, social, human, and more-than-human worlds. Students will prepare discussion questions, participate in class discussions, and complete two micro-essays.","['AS Modern Languages and Literatures', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],12,The Domestic Uncanny: Strange Tales of Home and Family,"In this creative writing course, students will study and create works of fiction about family and the home in styles that deviate from traditional realism.  We will explore various literary modes, including magical realism, surrealism, and slipstream fiction.  Readings will include stories by Franz Kafka, Ludmilla Petrushevskaya, Joy Williams, Can Xue, and others.","['AS Summer and Intersession Programs', 'AS Writing Seminars']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],12,"Love, Lust, and Loss","How do you capture emotional intensity on the page? In this two-week course, students will learn craft techniques for writing about some of life’s messiest experiences by reading and discussing stories of love, lust, and loss by writers including Anthony Veasna So, Kathleen Collins, Lucia Berlin, Christine Sneed, Deesha Philyaw, Jamel Brinkley, and Jhumpa Lahiri.  Students will generate new material through in-class writing exercises, and will write and workshop one original story.","['AS Summer and Intersession Programs', 'AS Writing Seminars']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],13,Writing the Self in Metafiction,"Nathan Fielder’s 2021 miniseries The Rehearsal brought metafiction to the forefront of pop culture discourse, exploring questions that postmodern authors have been grappling with for decades: what exactly is the self? Is it possible to authentically express ourselves when confined to narrative conventions? What are the ethics of fictionalizing real life, and why do we do it in the first place? Students will explore these questions by watching The Rehearsal and reading several short works of metafiction, ultimately writing a metafictional work of their own.","['AS Summer and Intersession Programs', 'AS Writing Seminars']",Krieger School of Arts and Sciences,1.00,
Intersession 2023,,['Homewood Campus'],21,Queer Fiction,"Queer Fiction is a creative writing class open to any students, regardless of how they define themselves. The goals of this course are to introduce students to twentieth and twenty-first century queer short prose, and to create work that engages with the styles and concepts of these writers.","['AS Summer and Intersession Programs', 'AS Writing Seminars']",Krieger School of Arts and Sciences,1.00,
