Semester,Academic Year,Location,Course Number (Section),Course Name,Course Description,Department,School,Credits,Status
Intersession 2024,,['Homewood Campus'],32,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],33,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],34,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],35,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],36,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],37,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],38,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],01,Neuroscience DUS Approved Research,"This course is reserved for students involved in research projects that may not be covered by the typical neuroscience research course options. Students must consult with the Director of Undergraduate Studies, Dr. Trageser prior to registration.",['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],22,The Middle Ages on the Big Screen: Knights and Crusaders,"In this course, we will analyze representations of medieval knights and crusaders in cinema.  The course orients films set in the Middle Ages within the historical context of their productions.  This course will question, critique, and consider the uses—political and artistic—of representing “the medieval” on film.  We will read the medieval sources that inspired a particular film in conjunction with the primary sources contemporaneous with its production.  We will analyze how an adaptation compares/contrasts with the medieval source material and in so doing attends to the prevalent issues of its time.","['AS History', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2024,,['Online'],13,African American Environmental Thought,"What should be the relationship between humans and nature? What are the root causes of environmental problems? How can we build sustainable societies? Black activists, artists, scholars, and folks have engaged these questions throughout American history— and shaped policy, living and labor practices, and the landscape itself in the process. This course examines how black ecological thought has both challenged and contributed to dominant environmental frameworks across the 20th and 21st centuries.","['AS History', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2024,,['Homewood Campus'],12,In America: Historical Fiction and Sontag's Gilded Age,"Historical novels and History are products of their times; genres that address the past bearing the marks of contemporary priorities, anxieties, interests, and concerns. What can fiction writers do that historians cannot—or do not—do with history? What do the historian’s methods and approaches to non-fiction afford the discipline and its broader reception? We'll look at Susan Sontag's award-winning novel In America (1999) to shed light on these timely questions.","['AS History', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2024,,['Homewood Campus'],22,Histories of Economic Justice: How to Organize Your Workplace,"This course is intended to introduce students to the history of economic justice, particularly as it relates to the workplace. In the first week of the course, you will be introduced to a set of economic struggles that have long histories and will connect those struggles to their contemporary salience. In the second week of the course, you will learn skills used in historical contexts to accomplish economic justice and make connections between those contexts and your own experiences.","['AS History', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Homewood Campus'],22,"Our Wired World: Capitalism, Gadgets, and Gimmicks in the Information Age","Consumer technologies — from smart devices to quirky gadgets — reflect hopes and fears about our collective future in a world shaped by technological change. Virtual reality technologies like the Oculus Rift play on widely shared desires for a better world, while home security systems like Ring reflect on rampant fears about collective life. This course will introduce students to how the gadgets that take up space in our pockets, homes, and society embody ideas, politics, and projections about the future. In a collective research environment, students will mine the history of successful and failed gadgets in the era of digital media.","['AS History', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2024,,['Online'],22,Review to Preview - Calc I,"This course is designed to prepare students with prerequisite concepts and skills needed for AS.110.106 or AS.110.108. Topics include key topics from algebra, the basic library of functions studied in calculus and the characteristics of those functions, including, polynomials, rational functions, algebraic functions, trigonometric functions, exponentials and logarithms.","['AS Mathematics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Online'],22,Review to Preview - Calc II,"This course is designed to prepare students with the advanced prerequisite concepts and skills needed for AS.110.107 and AS.110.109. This intersession course is for students who have previously earned 3-credit hours of Calculus I with AP credit or by taking AS.110.106 or AS.110.108, and plan to enroll in Calc II in the Spring. Topics include trigonometry, polynomial division, limits, derivatives, integrals, integration by substitution, integration by parts, and introduction to differential equations. The course will also help students recall precalculus knowledge to gain insight into limits, derivatives, indefinite and definite integrals.","['AS Mathematics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Online'],22,Review to Preview - Calc III,"This course is designed to prepare students with an introduction to concepts and skills needed for AS.110.202. Topics include multivariable functions and their graphs in R^2, R^3, vector arithmetic, dot product, cross product, and vector-valued functions.","['AS Mathematics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Online'],13,From Caesar to Cybersecurity: Cryptography Through the Ages,"Cryptography Through the Ages introduces students to the exciting practice of making and breaking secret codes. Students will begin with simple Caesar Ciphers, learning to encrypt and decrypt messages, as well as the history behind the cipher. They will move through history and more advanced mathematical concepts to learn substitution ciphers, Vigenère ciphers, and multiplicative and affine ciphers. Students will need to put all of their newly acquired knowledge to the test by finishing with public key cryptography and the modern-day RSA cryptosystem.","['AS Mathematics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2024,,['Online'],22,From Caesar to Cybersecurity: Cryptography Through the Ages,"Cryptography Through the Ages introduces students to the exciting practice of making and breaking secret codes. Students will begin with simple Caesar Ciphers, learning to encrypt and decrypt messages, as well as the history behind the cipher. They will move through history and more advanced mathematical concepts to learn substitution ciphers, Vigenère ciphers, and multiplicative and affine ciphers. Students will need to put all of their newly acquired knowledge to the test by finishing with public key cryptography and the modern-day RSA cryptosystem.","['AS Mathematics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2024,,['Homewood Campus'],01,Archaeology Laboratory Research,Archaeological research supervised by faculty,['AS Archaeology'],Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Homewood Campus'],01,Archaeology Fieldwork,Fieldwork associated with Archaeology major,"['AS Archaeology', 'AS Near Eastern Studies']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Homewood Campus'],01,Independent Study-Archaeology Fieldwork,Fieldwork associated with Archaeology major,"['AS Archaeology', 'AS Near Eastern Studies']",Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],01,Ind Stdy-Hist Of Science,,"['AS History of Science, Medicine, and Technology']",Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],13,Law & Medicine: Where's the Patient?,"This course will explore the philosophical, ethical, and societal underpinnings of how the law has developed around issues of medicine such as consent, negligence (malpractice), 
public health, end-of-life decision making, and regulation.  The first class session will include a brief introduction to the American legal system.  Other class sessions will be 
interactive discussions centered on short readings from legal cases, journalism, essays, and other sources.  This course is suitable for students from any major or year.","['AS Medicine, Science and the Humanities', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Homewood Campus'],22,The Feeling of the Sublime: an Ecocritical Perspective,"The feeling of the sublime has been identified as a sentiment of awe that we, human beings, experience in front of the overwhelming and unmeasurable power of Nature. Yet what should we make of this feeling when humanity threatens to destroy Nature through pollution and consumerist practices? How can we still conceive of this disarming natural might when our own power appears to trump it? This course aims to entertain possible answers to this question. The first part of the course will provide an introduction to the sublime as understood in the Western philosophical tradition. We will mainly rely on the work of Immanuel Kant, who arguably developed the most influential account of the sublime. In the second part of this course we will critically engage with this traditional definition of the sublime in light of the current environmental and climatic circumstances. We will discuss the work of several contemporary philosophers who have attempted to tackle the topic with the hope of resolving this apparent tension.","['AS Philosophy', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Homewood Campus'],22,Characterizing Materials with Raman Spectroscopy,"This course will cover the basic principles of Raman spectroscopy, their applications in characterizing microscale and macroscale materials, visualization and interpretation of Raman spectra. Students will also have the opportunity to perform hands-on experiments in the Raman lab. Topics covered include: Optical methods, inelastic and elastic scattering of light, Raman selection rules, Surface-Enhanced Raman Scattering (SERS), polarization dependence, photoluminescence, etc.","['AS Physics & Astronomy', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Homewood Campus'],01,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],02,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],03,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],04,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],05,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],06,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],07,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],08,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],09,Independent Research: Readings in Theoretical Mechanics,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],10,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],11,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],12,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],13,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],14,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],15,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],16,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],17,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],18,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],19,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],20,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],21,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],22,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],23,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],24,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],25,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],26,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],27,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],28,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],29,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],30,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],31,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],36,Independent Research- Undergraduate,"Students may register for independent research with a faculty member in the Department of Physics and Astronomy. A research plan should be sent to the Director of Undergraduate Study before the add/drop date that includes project details, the number of hours of effort each week and the number of credits. This course may not be used for one of the two electives required for a BA, but one semester of research may be used as one of four focused electives in a BS program.",['AS Physics & Astronomy'],Krieger School of Arts and Sciences,3.00,
Intersession 2024,,['Homewood Campus'],13,Seminar in Financial Literacy,"The Seminar in Financial Literacy/Wall Street Trek is a three-week program designed to introduce Hopkins undergraduates to the financial services industry. The goal is to provide an introduction to a variety of topics in finance, with a practical focus on exposing the students to employment options in the industry. The credit-bearing Seminar component will consist of two weeks of lectures (18 sessions), delivered by distinguished Hopkins alumni, followed by a four-day trip to New York City (01/16 - 01/19) during which we will visit various firms in the industry. 

By the end of the seminar, students should have developed an understanding of the structure and jargon of the financial services industry. Hence, they should be poised to profit from the firm visits and networking receptions that will take place on the trip to NYC. Class size limit is 25. Students selected must attend both the class component and the trek, as well as a preparation meeting with the Life Design Lab in early December.","['AS Economics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Homewood Campus'],01,Independent Study,"Students design their own course plan in consultation with, and approval of, the instructor.",['AS Economics'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],02,Independent Study,"Students design their own course plan in consultation with, and approval of, the instructor.",['AS Economics'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2024,,['Homewood Campus'],33,B'More: Art and Healing in Baltimore,"Baltimore’s artists, across multiple disciplines, play a defining role in repairing wounds caused by ongoing systemic violence and harmful media narratives. This course will center on the people and art that change how our city is perceived and experienced. While subject to change, scheduled guest artists, activists, and scholars will include Erricka Bridgeford (Baltimore Peace Movement), Dr. Lawrence Brown (Black Butterfly Academy), Andria Nacina Cole (A Revolutionary Summer), and interdisciplinary artist and image-maker SHAN Wallace. All of these individuals share (1) a drive to create and offer a broad range of resources and opportunities to Black Baltimoreans who are, by design, underserved, and (2) a conviction that, while Baltimore’s systems and institutions may be in profound need of repair, its people are not.","['AS Political Science', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Homewood Campus'],33,B'More: City Planning or How to Repair Our City,"As a post-industrial city, Baltimore has seen a loss in population of nearly 400,00 people, leaving behind vacant properties, fragmented business districts, and inequitable communities. What role has city planning played in creating these problems, and more importantly, how can it be used to repair these problems?  Using walking trips to local neighborhoods as well as readings and guest speakers, this class will explore contemporary issues of city planning , including equity, community development, sustainability, and civic engagement.","['AS Political Science', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Homewood Campus'],31,Do Nonhumans Have Legal Rights?,"From the factory farms to the laboratories, animals occupy a complex and pivotal role in our world. In this course, we will explore the history, ethical considerations, legal frameworks, and societal implications that revolve around animals rights. Our investigation will span a wide array of topics, including the historical evolution of animal rights, the moral philosophies underpinning these rights, and the contemporary challenges and debates in the field. However, it is not just the legal system that influences the lives of animals. We will also dissect the intricate web of societal attitudes, cultural norms, and economic interests that often clash with the pursuit of animal rights. Topics such as animal testing, wildlife conservation, and the ethics of consumption will be central to our discussions.","['AS Political Science', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2024,,['Online'],13,US Foreign Policy toward South Asia,"This course will examine U.S. foreign policy towards South Asia from the period spanning the September 11th terror attacks to the present day. It will introduce students to the major issues in U.S. foreign relations with the South Asia during this period, with particular focus on the nations of India and Pakistan. The course will look critically at the way U.S. foreign policy towards South Asia has developed and evolved, what major influences have shaped that policy, and how past developments have impacted present issues and problems. The course will also consider how approaches the United States has pursued toward the region have related to broader American interests and objectives, such as the non-proliferation of weapons of mass destruction, stabilizing the region, and managing the rise of an ascendant China.  The Trump Administration's impact on foreign relations with South Asia will also be examined.","['AS Political Science', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
