Semester,Academic Year,Location,Course Number (Section),Course Name,Course Description,Department,School,Credits,Status
Summer 2023,,['Washington DC Center'],51,Development Microeconomics,"[formerly 440.623] This course analyzes the constraints on households and policy makers in developing countries using econometric tools. Empirical micro-economic studies of behavior and policy outcomes under different types of market failures are drawn upon. Topics include inter alia inequality, fertility, education, health, poverty, nutrition, and failures in land, labor, credit and insurance markets.

Prerequisite: 440.601 Microeconomic Theory and Policy. Corequisite: 440.606 Econometrics.",['AAP Applied Economics'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Washington DC Center'],51,Regional Economics,"Regional economics is a relatively new formal branch of economics which recognizes the crucial importance of geography in the workings of a market economy.  By incorporating variables of space and geography into traditional economic models, it has great relevance to real world phenomena and policy questions. We examine the effects of market forces on spatial variables such as the location choices of households and firms;  land use policy; labor market agglomeration; urban poverty; the development of transportation infrastructure;  and urban and rural housing markets. The roles of natural resources, demographic base, location of industries, and factors determining regional growth and development will also be considered.

Prerequisite: 440.601 Microeconomic Theory and Policy. Corequisite: 440.606 Econometrics.",['AAP Applied Economics'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],80,Regional Economics,"Regional economics is a relatively new formal branch of economics which recognizes the crucial importance of geography in the workings of a market economy.  By incorporating variables of space and geography into traditional economic models, it has great relevance to real world phenomena and policy questions. We examine the effects of market forces on spatial variables such as the location choices of households and firms;  land use policy; labor market agglomeration; urban poverty; the development of transportation infrastructure;  and urban and rural housing markets. The roles of natural resources, demographic base, location of industries, and factors determining regional growth and development will also be considered.

Prerequisite: 440.601 Microeconomic Theory and Policy. Corequisite: 440.606 Econometrics.",['AAP Applied Economics'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],80,Economics of Health Care,"[formerly 440.641] This course explores the economics of the health care system in the United States by examining the demand for health care services, the behavior of health care providers, the influence of government policies, and the relationship between health care services and population health levels. Established health care systems and their potential for change in both the United States and other countries are considered in the context of current policy concerns.

Prerequisites: 440.601 Microeconomic Theory and Policy; 440.606 Econometrics.",['AAP Applied Economics'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],80,Game Theory,"[formerly 440.644] Game theory is a mathematical tool developed for the purpose of understanding not only the interaction of economic market participants, but overall observed social phenomena as well. This course provides an introduction to game theory with applications to economics. Moreover, the course presents an approach to modeling a social situation as a game and develops techniques for solving the game in order to gain insight into individual behavior. Topics include repeated games, games with incomplete information, and the experimental testing of hypotheses.

Prerequisite: 440.601 Microeconomic Theory.",['AAP Applied Economics'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Art Since 1960,"What is contemporary art, and what are the factors that shaped it? This course will attempt to answer those questions through a chronological and thematic investigation of some of the most influential artworks, movements, and theories of the past 60 years. Beginning with a close look at mid-century modernism, we will move into a consideration of Pop, Minimalism, conceptual art, land art, performance art, postmodernism, AIDS activism, and relational aesthetics. Along the way, we will also consider the relevance of feminist and phenomenological theory and of institutional critique and globalization; at the same time, we will explore ways in which art of our own time constitutes both an extension of, and reaction against, some of the historical ideas we encounter. Throughout, students will have a chance to read and discuss both primary and secondary texts, and a range of resources and assignments will offer a variety of analytical angles and interpretive possibilities.",['AAP Liberal Arts'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Ethics in a Diverse World: Critical Challenges and Contemporary Problems,"This course addresses global ethical dynamics and challenges in today’s diverse world. It asks students to explore how themes such as identity, memory, and conflict can help them analyze and understand contemporary ethical issues and problems. This approach will enable students to think humanistically and through an interdisciplinary lens as they study critical ethical issues such as genocide, xenophobia, racism, religious discrimination, women and violence, trauma, nationalism, belonging, and paradigms of otherness. Participants in the course will be expected to craft fluid ethical responses to these contemporary global challenges that take into consideration social, regional, and historical contexts as well as the voices and experiences of marginalized persons, identities, and cultures.",['AAP Liberal Arts'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Medieval England: From Beowulf to the Battle of Bosworth,"This course traces this history of England from the Anglo-Saxon invasions of the fifth and sixth centuries to the political unrest and economic crises of the fourteenth and fifteenth centuries. Approaching medieval England through the broad lenses of myth-making, nation-building, and identity-creation, we will focus on some of the larger trends and developments that help explain the distinctive liberalism and individualism of English culture, e.g. the breakdown of feudalism, life in the medieval town and on the manor, the origins and evolution of the common law, and the rise of Parliament. Our exploration will take the shape of a multidisciplinary journey and will include in-depth analysis of art and literature as well as religious and political texts.",['AAP Liberal Arts'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Race and Jazz,"The music known as jazz has been celebrated and performed by peoples throughout the world. This course will examine the music itself as well as the role that race has played in the creation of jazz, the perception of its history, and the perceived authenticity of present-day jazz. We will examine the music from a historical perspective through the study of the music and lives of its creators and practitioners beginning with precursors in ragtime and minstrelsy and continuing into the modern era. Students will learn to make aesthetic judgments, identify various jazz styles, and discuss their relevance to their time and to the present.",['AAP Liberal Arts'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Off site (Not JHU)'],91,Exploring the Liberal Arts: On-Site Seminar,"This is a special topics course that takes a thematic approach to exploring and discussing the intellectual commitments that rest at the core of the MLA degree. While the specific theme of the course will change with each offering, students in this course will engage in a study of the history of ideas, analyze complex topics from different disciplinary lenses, raise questions in response to social and ethical issues, and carry out original research. Students also will be given creative opportunities to share what they’ve learned and reflect on its significance. The on-site version of this seminar involves an intensive period of on-ground study in a location organized by the MLA program, usually ranging from 7-10 days. The on-site seminars may require some assignments to be completed prior to arriving at the designated location, with additional assigned work to be completed after the conclusion of the travel portion of the course. Students are responsible for travel to and from the location, accommodations, and meals, as well as any specified field trip fees.",['AAP Liberal Arts'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,MLA Capstone:  Portfolio,"The Portfolio should be taken during a student’s final semester in the MLA Program. It is a capstone option that is designed to help students reflect on their learning in the MLA program and to identify the connections across their coursework. It consists of a series of newly-composed essays along with a sampling of assignments that serve as evidence of learning and intellectual growth. The goals of this capstone project are for students to articulate what the MLA program has meant to them, exhibit their mastery of the program-level learning outcomes, synthesize lessons learned across a range of different courses and topics, and evaluate how the MLA program has met their goals and expectations. The Portfolio can also have a practical application for students who need to meet professional development requirements, to help them explain how the MLA Program has prepared them for a change in professional direction, and for students who hope to leverage this degree into additional graduate study.",['AAP Liberal Arts'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,MLA Capstone: Graduate Project,"The Graduate Project should be taken during a student's final semester in the MLA Program. This course prepares students for advanced research in the Liberal Arts. Students will engage the resources, methods, and problems of graduate-level research, investigate the scholarly literature of topics in their area of interest, design a research or creative project and develop a plan for sustained research and professional participation in their field of study.  Starting in Summer 2022, AS.450.600 MLA Core: Interdisciplinary Graduate Research Methods will be a required prerequisite for AS.450.830 MLA Capstone: Graduate Project and for AS.450.850 MLA Capstone: Internship. Once the prerequisite requirement is in place, students must take Interdisciplinary Graduate Research Methods at least one semester prior to enrolling in either of those capstone courses. There will be no prerequisite required for students who enroll in AS.450.820 MLA Capstone: Portfolio.",['AAP Liberal Arts'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,MLA Capstone: Internship,"A third option in the MLA Capstone is the Internship; students who choose this option take one IC course, 8 electives, and register for a particular internship, which will culminate in a detailed research report, as the their tenth course. Please contact the program director for more information on internship options.  Starting in Summer 2022, AS.450.600 MLA Core: Interdisciplinary Graduate Research Methods will be a required prerequisite for AS.450.830 MLA Capstone: Graduate Project and for AS.450.850 MLA Capstone: Internship. Once the prerequisite requirement is in place, students must take Interdisciplinary Graduate Research Methods at least one semester prior to enrolling in either of those capstone courses. There will be no prerequisite required for students who enroll in AS.450.820 MLA Capstone: Portfolio.",['AAP Liberal Arts'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],80,Capstone for Film & Media,"Guided by meetings with the instructor and other guest speakers from the industry, students research, develop and deliver a final project that demonstrates skill in one or both of their concentrations. Ideally, this project will be completed in collaboration with a student or students from the JHU MA or MICA MFA program who are completing their own capstone projects.",['AAP Film and Media'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],80,Capstone Continuation for Film and Media (non-credit),Capstone Continuation is required for those students who have taken the Capstone Course but not yet finished the required and approved work.,['AAP Film and Media'],Krieger School of Arts and Sciences Advanced Academic Programs,0.00,
Summer 2023,,['Online'],81,Exploring Museum Professions,"Managing a 21st-century museum relies upon the coordinated efforts of a wide range of specially skilled staff from directors, curators, and educators to collection managers, conservators, and exhibition designers to event planners, press officers, fundraisers, and administrators to media, IT, membership, security, and facilities management teams. These professionals working behind-the-scenes or out front with the public define the quality of the institution and each visitor's experience. Through readings and interviews with leaders in the field, this course examines the core functions of a museum and explores how the roles and responsibilities of museum professionals assure an organization's daily operation, growth and sustainability. Current issues facing museums, including diversity in the workforce, financial challenges, and the effects of technology will also be addressed. In addition, students will engage in activities to help strategize their own museum career. Note: This course may be taken as an elective, if you have taken 460.602 to meet the requirement.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Museums in the Digital Age,"The ever-expanding use of digital technologies in museum practice is more relevant today than ever before. Technology has changed the traditional role and scope of the museum through global communication, interaction with diverse audiences, and promotion of cultural understanding. The use of technology in the museum field is introducing new forms of audience engagement and access, challenging exhibition concepts, and affecting the museum's core operations. This course explores the impact of technology on the museum, including an examination of the current uses and effects of digitization, social media and mobile technologies by these institutions, while considering future possibilities in the digital realm. Students in this course engage in a Twitter project for professional research and networking, as well as apply the basic concepts of strategic planning to a museum technology project.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Introduction to Museum Education,"This course introduces students to the critical and fundamental educational function of museums, the core responsibilities of museum educators, and the impact of museum education practices in a pluralistic society. We review theories of how people learn, current teaching practices in museums, and the unique roles that objects play in an informal learning environment. We analyze the wide range of audiences for education programs, approaches to developing museum programs and interpretive projects, and strategies for measuring success. We learn how museum educators advocate for and activate diverse perspectives internally and externally in order to make museums more inclusive, empathetic, and user-centered.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Off site (Not JHU)'],91,Two-Week Onsite Seminar,"A two-week or 10-day intensive period of on-ground museum study in a location organized by the MA in Museum Studies program. The seminar includes practicum opportunities in various museum settings, conversations with local museum professionals, and class sessions that integrate daily experiences. Using the rich diversity of museums in the designated location, this class allows students to use what they have learned in their prior courses, develop networks with fellow students and museum experts, and explore the latest in museum practice. Each seminar location has an additional site-specific description. Seminars require some pre-site activities and assignments. Students work on directed activities during the two-week/ 10-day period, coupled with multiple site visits focused on the academic work being accomplished. Daily journal entries and a post-seminar reflection paper require students to synthesize knowledge gained across their courses in the Museum Studies program. Note: As a prerequisite, students must have completed at least six courses in the program. One of these courses must be 460.601 or 460.602. Students are responsible for travel to and from the location, accommodations, meals, and any specified field trip fees. Substitution option: Students unable to participate in the onsite seminar must enroll in the Virtual Seminar option (460.752) to fulfill related components of the MA degree requirement. Students may also seek permission to substitute the Cultural Heritage Management Seminar (465.708) for the Museum Studies Seminar. Students should contact their academic advisor for additional information on this option.",['AAP Museum Studies'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Museums and Community Engagement,"This course explores how museums and cultural organizations of all sizes can strengthen their relationships with the communities they serve. No longer are museums measured and judged solely by their internal resources—collections, endowments, facilities, and staff—but rather by the external benefits and value they create for individuals and communities. Growing numbers of museums are learning to make their organizations more meaningful and relevant by involving their communities in ongoing planning and decision-making. They are reframing museum activities to focus on what matters to their communities. By getting involved in community challenges and developing new partnerships, they are identifying underserved audiences and creating memorable visitor experiences. As museums begin this journey towards community engagement, they are initiating and facilitating social change and moving towards social entrepreneurship. This course includes the theory and skills of community engagement, drawing on both research and practice for examples.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Museum Evaluation and Audience Research,"This course explores audience research and evaluation theory, methodologies, and practical implementation in museums and similar environments. The class explores the three main stages of research and evaluation - front end, formative and summative - and what can be achieved at each stage, with a focus on exhibition and program evaluation. Each semester a museum client presents a real project; in small groups students develop clear research questions, an evaluation plan, an interview tool and an observation tool, all in conjunction with the client. A final presentation ensures the client’s evaluation needs are met and workable tools have been created. Students also spend time developing individual projects for their own museums, or museums in their communities. Emphasis is given on evaluating the holistic visitor experience, examining what is working and what is not - educationally, physically, and socially. This course is useful to all museum professionals, in any role within a museum, whether you plan to conduct, oversee, or in any way participate in audience research and evaluation.",['AAP Museum Studies'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Practice of Public History,"Twenty-first-century public history has expanded beyond the simple definition of ""history outside the classroom” to include almost any effort to develop and communicate history-related content, from museums and historic houses to movies and social media, to inform, and even influence, audiences. This course provides a comprehensive overview of public history as a modern, engaging field of practice, with a skill-building focus on digital storytelling as the key tool for reaching existing audiences and building new ones. It is now a heavily democratic field in the sense that it can be practiced anywhere, by anyone — and therein lies additional challenges for museum and public history professionals. Consequently, we will cover the fundamental elements of practicing public history — including fundraising, governance, interpretation, and countering false narratives — while also introducing students to the process of digital storytelling, which merges the strength of visual and audio media with the power of narrative storytelling to produce informative and persuasive history-related content. By the end of the course, students will have a working knowledge of the ways that modern public history practitioners understand their roles and leave with a toolkit of new media skills to help them shape their own careers.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Curatorship: Principles and Practices,"Whether the museum is large or small, public or private, has several curatorial departments or a single director/curator, it must have a way to fulfill its curatorial obligations. Everyone in the museum should understand the institution’s curatorial responsibilities, and every museum should have a curatorial strategy suited to its collection and/or its exhibitions. In this course, students will study principles and practices relating to core curatorial functions, learn about the relationship of curatorship to the museum’s mission, investigate current challenges facing museums and curatorial staff, and consider how technology is changing the ways museums fulfill their curatorial responsibilities. Students will research, write about, and present objects; draft an acquisition proposal; and work almost exclusively in groups for the second half of the semester to create and present an exhibition proposal.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Living Collections,"Zoos, aquaria, botanical gardens, and nature preserves, like many other museums, are collection-based institutions.   This course explores the  unique character of these institutions in their core functional areas including the special considerations and challenges of caring for, interpreting, and exhibiting living collections. Developed by three museum professionals with specialties in terrestrial, aquatic, and botanic institutions-course topics are explored through the lenses unique to plants, animals, and marine life. In addition to understanding the core functional areas of these museums students will analyze the complex social role of cultural institutions which are devoted to the living world.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Introduction to Archives,"This course provides an introduction to the theory and practice of archives, including an overview relating to the elements of an archival program and the role and work of archivists. Special attention will be paid to the work of archivists in a museum context. The theoretical component of the course will be supplemented with a variety of hands-on exercises, case studies, and informed anecdotes designed to illustrate the relationship between theory and practice. Although American archival tradition will be the focus, international perspectives on archival theory and practice will play an important role in the course of study. Topics include: acquisition; appraisal; arrangement and description; preservation; reference; outreach; archival access systems; legal and ethical issues; and born-digital curation, including digital preservation.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Collection Management,"Museums exist to preserve and share their collections with the world. Collection managers, or registrars, are essential to any collecting institution, whether collections are art, history,
science, or live specimens. This course focuses on management principles that can be applied broadly to any type of collection. The course covers all aspects of collections care from the acquisition of objects, evaluation, care and storage, through loans and exhibitions. Safe collections care and handling, using the most current methods, are emphasized so objects may be preserved for future generations. Any student who intends to work at a collecting institution will benefit from mastering the practical knowledge and skills underpinning many phases of museum work, which will be taught in this class.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Collection Management Systems,"Collections Management Systems, the workhorses of museum information technology, provide staff members and the public alike with access to collections information for a myriad of purposes. In this course, we will look at how these systems have evolved from their traditional role as registration tools to rich repositories of collection information, with the potential to interface with other types of systems, both inside and beyond the museum walls. This course introduces widely used museum Collections Management Systems in a series of developer-led presentations, providing students with the opportunity to evaluate how collections management transactions are performed using various software. Students will learn the basic features of Collections Information Policies and how to apply museum standards to analyze these policies. Data migration planning – from paper to electronic, and electronic to electronic --will be discussed, as well as emerging technologies used in conjunction with traditional Collections Management Systems. This is a must-have course for students with the goal of becoming a registrar, collections manager, or digital curator. Note: Students are strongly encouraged to take Collection Management (460.666) before enrolling in this course.",['AAP Museum Studies'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Digital Preservation,"This course introduces students to the current state of digital preservation, preservation challenges, and basic concepts for designing effective digital preservation plans and programs. Topics include the relevance of digital preservation for museums; archival principles that inform preservation practices; standards and policies; considerations in preservation strategies; issues relating to formats, repositories, and processes; and emerging preservation solutions and services. Note: Students are advised to take 460.666 Collection Management before enrolling in this course; consult with the Digital Curation Program Coordinator for approval of exceptions.",['AAP Museum Studies'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Off site (Not JHU)'],91,Digital Curation Certificate Internship,"The internship, including at least 120 hours of field experience, affords students the opportunity to gain hands-on experience working with experts who are leading digital curation activities in museums and related cultural heritage organizations in the U.S. and abroad. The internship is a partnership between the university and the host institution and is customized to meet each student’s needs and career goals. The program will assist students in arranging appropriate internships. Student interns will produce evidence of their accomplishments through work products, project reports, or other documentation in an online course component and will participate in online discussion forums with other students enrolled in digital curation internships during the same semester. The internship is usually taken after completing at least two of the following core courses: Digital Preservation (460.670), Foundations of Digital Curation (460.671), or Managing Digital Information in Museums and Archives (460.672). Note: Students should discuss internship plans with the Digital Curation Program Coordinator at least one semester before enrolling in this course.",['AAP Museum Studies'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Off site (Not JHU)'],91,Museum Internship,"The Museum Studies internship affords students the opportunity to gain experience working with
practitioners in museums, archives, libraries, and related cultural heritage organizations, while also enrolled in an online internship course with other students. The internship is a partnership between the university and the host institution and is customized to meet the student’s needs and career goals. An internship at a museum, approved by the internship coordinator, will be counted as one elective course toward the degree.  To fulfill the internship requirement, a student must complete a minimum of 80 hours of work onsite and a project (either a research paper or a practical product) on an approved topic related to their experience, due at the end of the semester. Students are enrolled in an online course, where they participate in discussions with classmates who are also doing internships and submit other associated coursework during the semester.
 
Before registering for the internship option, the student should contact the internship coordinator for approval. At least four to six weeks before the beginning of the semester in which the internship will take place, the student must submit: 1) a description of the internship weekly duties including activities and/or responsibilities; 2) learning objectives and goals; 3) why this experience should be part of the Museum Studies degree; and 4) a signed letter of commitment from the internship supervisor.
 
Note: Students must have completed a minimum of two courses in the program to be eligible to take the internship class.",['AAP Museum Studies'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Reading the Landscape: Cultural Heritage at Scale,"This course examines the unique challenges faced by academics and practitioners in defining, preserving and managing rural, natural, and urban heritage at a landscape scale. The multiplicity of interests involved add to the complexity and require robust engagement strategies. Students will use a regional, national and international perspective to derive best practices for understanding the breadth of the cultural landscape concept and the opportunities for its sustainable development. Students are strongly encouraged to take this course before enrolling in the Two-Week Onsite Cultural Heritage Management Seminar (465.708).","['AAP Cultural Heritage Management', 'AAP Liberal Arts', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Off site (Not JHU)'],91,Two-Week Onsite Cultural Heritage Management Seminar,"<p> A two-week intensive period of on-ground heritage management study in a location organized by the MA in Cultural Heritage Management program. The seminar includes practicum opportunities related to site management, heritage tourism, and conservation alongside classroom sessions that integrate daily experiences. Using the rich diversity of the designated location, the seminar provides students with the chance to use what they have learned in their prior courses, develop networks with fellow students and heritage experts, and explore the latest in cultural heritage practice.</p>
<p> Seminars require some assignments and activities before arriving onsite. Students work on directed activities during the 10 days/ two weeks, coupled with multiple site visits focused on the academic work being accomplished. Daily journal entries and a post-seminar reflection paper require students to synthesize knowledge gained across their courses in the Cultural Heritage Management program.</p>
<p> Note: As a prerequisite, students must have completed at least six courses in the program, including 465.702 and 465.704 . Students are responsible for travel to and from the location, accommodations, meals, and any specified field trip fees.</p>
<p> Waiver option: Students unable to participate in the onsite seminar must enroll in the internship course (465.780) and complete a synthesis paper to fulfill related components of the MA degree requirements.</p>",['AAP Cultural Heritage Management'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,NAGPRA: Repatriation as Compliance or Ethical Practice,"In the United States, the Native American Graves Protection and Repatriation Act (NAGPRA) outlines a process by which government agencies (and those who receive government funding) must return human remains and sacred objects to those who claim them. Repatriation is a complicated process because it means something different in almost every case. One of its earliest claims took 20-years to resolve. In 2017, the Ancient One was returned to the tribes of the Columbia River for reburial after DNA tests proved the relationship that tribes had claimed all along. But now reproductions of the Ancient One’s skull are being sold by a company that holds the copyright. When those from outside the culture to which he was returned can examine and/or profit from a replica, the distinction between compliance with the law and the ethics of return is clear. Outside of the United States, few repatriation laws exist and many argue that institutions like The British Museum are the best places to protect world heritage. Is providing care of and access to human remains and cultural objects preferable over returning heritage to those from which it was taken? In this course, we examine repatriation claims around the globe in order to critique NAGPRA and establish a compliance toolkit. Where NAGPRA doesn’t apply, heritage professionals can use the successes and failures of past repatriations, and a firm grounding in ethics, to make repatriation decisions. Nothing in NAGPRA prohibits practitioners from exceeding its scope and seeking out opportunities to build relationships with descendent communities even when repatriation is not required by law.","['AAP Cultural Heritage Management', 'AAP Museum Studies']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Off site (Not JHU)'],91,Internship,"An internship at a cultural heritage organization, approved by the internship coordinator, may be substituted for one elective course. To fulfill the internship requirement, a student must complete a minimum of 80 hours of work on-site and a project, (either a research paper or a practical product) on an approved topic related to his/her experience, due at the end of the semester. Students also participate in online discussion and course work during the semester. Before registering for the internship option, the student should contact the internship coordinator for approval. At least four to six weeks before the beginning of the semester in which the internship will take place, the student must submit: 1) a description of the internship weekly duties including activities and/or responsibilities; 2) learning objectives and goals; 3) why this experience should be part of the Cultural Heritage Management degree; and 4) a signed letter of commitment from the internship supervisor. Students must have completed a minimum of two courses in the program before registering for this internship.",['AAP Cultural Heritage Management'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Government & Politics,"This course offers an overview of power and politics through the study of the government of the United States. All governments combine coercion and legitimacy. In a stable and legitimate system of government, coercion is hardly noticed. Government comes to be seen as a source of benefits. The purpose of the course is to look behind institutions, practices, and benefits to appreciate how, for what, and for whom we are governed. We shall examine some of the major institutions of American government, some of America's political processes, and some of the key forces competing for power in the U.S. to see how decisions in the areas of economic, social and foreign policy are reached. This is a core course of the Government Program but is open to all students.",['AAP Government'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Introduction to Global Security Studies,"This course introduces students to the basic concepts of global security studies, including theories of international relations, perception and misperception, theories of foreign policy, the varying concepts of security, and the elements of national power. It also includes a brief introduction to social movement theory. It applies these conceptual tools to selected security issues.",['AAP Government'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Global Political Economy,"In the wake of the financial crisis, bank bailouts, and stimulus plans, the relationship between American economic power and national security is especially salient. In this course, students investigate core topics in international political economy, analyzing the security implications of each. Topics include trade relations, international finance, monetary relations, poverty, and development. (Core course for the MA in Global Security Studies. Recommended elective for MA in Public Management)",['AAP Government'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],82,Global Political Economy,"In the wake of the financial crisis, bank bailouts, and stimulus plans, the relationship between American economic power and national security is especially salient. In this course, students investigate core topics in international political economy, analyzing the security implications of each. Topics include trade relations, international finance, monetary relations, poverty, and development. (Core course for the MA in Global Security Studies. Recommended elective for MA in Public Management)",['AAP Government'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,U.S. Security in a Disordered World,"This course provides an overview of the manifold challenges and opportunities for United States security in the current disordered and changing world. It aims to help students assess why events occur and what policies are developed in response. In that endeavor, the course has three major objectives. First, the course will review the major perspectives on, and debates about, U.S. security and the institutions through which policy is made and executed.  Second, the course will review some U.S. security issues through scholarly, policy, political, and historical lenses. Third, the course will help students write for both policy and academic audiences.  This course is not open to students who have had 470.606 American National Security.","['AAP Government', 'AAP Intelligence Analysis']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Public Policy Evaluation & the Policy Process,"This course is designed to introduce students to the public policymaking process, to the basics of policy analysis, and to the substance of some of today’s major policy debates. The first half of the course focuses on establishing a framework in which to analyze public policy formulation within the United States. The class also reviews the tools for developing and implementing policy. The second half of the course turns to policy analysis of some critical contemporary issues. Building on earlier readings, we will study current debates in economic/tax policy, education, health care, social security, and national security. (Core requirement for the MA in Public Management. Elective option for Government. Analytics students)",['AAP Government'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Washington DC'],51,Leadership Skills in the 21st Century,"This course will assist leaders in identifying their personal approach to leadership; provide tips on motivating staff by building trusting relationships and shoring up their credibility; suggest influence and persuasion strategies that leaders need to employ when working with bosses, colleagues, direct reports, and critical stakeholders, including funding agencies; develop strategies to build effective work teams; and consider approaches to monitor organizational performance in an ongoing fashion.",['AAP Government'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Global Terrorist Organizations,"This course provide an overview of the principal areas important to the study of terrorism. The course offers a variety of academic, policy, and operational models, theories, approaches, and concepts regarding the definitions of terrorism, the nature and functioning of various terrorist groups across the globe, and a variety of domestic and international governmental operational and policy responses. Through this exploration, students will be able to identify patterns of behavior of both terrorist groups and governmental responses, and will also be able to identify gaps, and principal areas of improvements in how we understand, and respond to this important security challenge.",['AAP Government'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],80,Principles of Nonprofit Law & Compliance Management,,"['AAP Government', 'AAP Research Administration']",Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
Summer 2023,,['Online'],81,Financial Management & Analysis in the Public Sector,"This course focuses on financial aspects of public sector organizations and institutions. The objectives of this course include helping students (1) learn the basics of public sector accounting and the construction of their financial reports, (2) become more intelligent users of the financial statements of public sector organizations such as sovereign, state, and municipal institutions, and (3) better understand the factors that affect the financial condition and financial performance of such entities. <o:p></o:p></span></p>
<p> More specifically, the course focuses on (1) the financial reporting concepts and standards that are applicable to public sector organizations; (2) ratios and other summary indicators used by analysts to evaluate the financial condition and financial performance of public sector and nonprofit organizations; (3) the analysis and interpretation of financial statements of selected public sector organizations; (4) fundamental finance principles; and 5) basic principles of budget formulation. <o:p></o:p></span></p>",['AAP Government'],Krieger School of Arts and Sciences Advanced Academic Programs,3.00,
