Semester,Academic Year,Location,Course Number (Section),Course Name,Course Description,Department,School,Credits,Status
Intersession 2022,,['Homewood Campus'],16,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],17,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],18,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],19,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],20,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],21,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],22,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],23,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],24,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],25,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],26,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],27,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],28,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],29,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],30,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],31,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],32,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],33,Research Neuroscience-Freshmen,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],01,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],03,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],04,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],05,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],06,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],07,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],08,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],09,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],10,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],11,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],12,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],13,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],14,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],15,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],16,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],17,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],18,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],19,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],20,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],21,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],22,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],23,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],24,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],25,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],26,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],27,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],28,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],29,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],30,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],31,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],32,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],33,Research Neuroscience – Neuroscience Majors,Students will receive a hands-on experience conducting Neuroscience Research. In addition to participating in laboratory research students are required to submit a research style paper summarizing their work (https://krieger.jhu.edu/neuroscience/research/research-paper-guidelines/). Students are also strongly encouraged to take Scientific Communication when they are either actively involved in research or have completed at least three credits of research. See the Neuroscience Research website for more details (https://krieger.jhu.edu/neuroscience/research/research-credit-requirements/).,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],01,Neuroscience DUS Approved Research,TBA,['AS Neuroscience'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2022,,['Homewood Campus'],01,Independent Study,,['AS History'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2022,,['Homewood Campus'],01,Internship,,['AS History'],Krieger School of Arts and Sciences,1.00,
Intersession 2022,,['Online'],22,Cryptography,"Cryptology introduces students to the exciting practice of making and breaking secret codes. Students begin with simple Caesar Ciphers, learning to encrypt and decrypt messages as well as the history behind the cipher. They will move through history and more advanced mathematical concepts to learn substitution ciphers, Vigenère ciphers, and multiplicative and affine ciphers. Students will need to put all their newly acquired knowledge to the test by finishing with public key cryptography and the modern day RSA cryptosystem.","['AS Mathematics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2022,,['Online'],33,B'More: From Incarceration to Liberation,"This course makes racialized mass incarceration local by exploring the history of incarceration and anti-carceral activism Baltimore. It works from the premise that criminals and prisons are not given constructs, but are made through epistemological and technological practices. This premise provides a particular lens from which to view the Baltimore jail complex's architecture and to meet with community organizations working to provide alternatives to incarceration and to assist with reentry.","['AS History of Science, Medicine, and Technology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2022,,['Online'],12,Public Health in East Asia Through Films & Documentaries,"This course uses contemporary films and documentaries to address issues in public health in East Asia, past & present.  Topics covered include medicine in turn-of-the-twentieth century Japan and China, revolutionary medicine, STDs, mental illness,  HIV/AIDs in China, industrial pollution, the politics of universal health care insurance, and pandemics in East Asia.","['AS East Asian Studies', 'AS History of Science, Medicine, and Technology', 'AS Medicine, Science and the Humanities', 'AS Public Health Studies', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2022,,['Online'],22,"Faith, Medicine, and Healing: From Biblical Times to Covid-19","What is the difference between religious and medical healings, and can there be overlap? This course traces the relationship between faith and western medicine throughout history. We examine how religious beliefs shape the understanding of disease and healing, influence the patient-physician relationship, impact the understanding of a good death, and cause potential conflicts with good medicine. Knowledge of religious beliefs is not necessary for the course.","['AS History of Science, Medicine, and Technology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2022,,['Online'],12,Law & Medicine: Where's the Patient?,"This course will explore the philosophical, ethical, and societal underpinnings of how the law has developed around issues of medicine such as consent, negligence (malpractice), 
public health, end-of-life decision making, and regulation.  The first class session will include a brief introduction to the American legal system.  Other class sessions will be 
interactive discussions centered on short readings from legal cases, journalism, essays, and other sources.  This course is suitable for students from any major or year.","['AS Medicine, Science and the Humanities', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
